position,person,personID,start,end
Arkansas state representative,Jim Hendren,Q16195112,1995-01,2001-01-08
Arkansas state representative,Larry Teague,Q16886050,1997-01,2003-01
Arkansas state representative,Cecile Bledsoe,Q5056387,1999-01-11,2003-01-13
Arkansas state representative,Joyce Elliott,Q6297471,2001-01-08,2003
Arkansas state representative,Joyce Elliott,Q6297471,2003,2007-01-13
Arkansas state representative,Linda Chesterfield,Q16727985,2003-01,2009-01
Arkansas state representative,Cecile Bledsoe,Q5056387,2003-01-13,2005-01-10
Arkansas state representative,Bill Sample,Q16107497,2005,2011
Arkansas state representative,Stephanie Flowers,Q16729027,2005-01,2011-01
Arkansas state representative,Jane English,Q16105324,2009,2012
Arkansas state representative,Terry Rice,Q16186443,2009-01,2013-01
Arkansas state representative,Keith Ingram,Q16186717,2009-01,2013-01-15
Arkansas state representative,Jonathan Dismang,Q16208748,2009-01,2011-01-10
Arkansas state representative,Bruce Westerman,Q16197421,2010,2014
Arkansas state representative,Tommy Thompson,Q16886111,2010,2014
Arkansas state representative,Gary Stubblefield,Q16150580,2011,2013
Arkansas state representative,Kim Hammer,Q16192734,2011,2019
Arkansas state representative,Greg Leding,Q16217413,2011-01,2019-01
Arkansas state representative,Linda Collins-Smith,Q16241139,2011-01,2013-01
Arkansas state representative,Jeff Wardlaw,Q16730242,2011-01-01,
Arkansas state representative,John Walker,Q16886405,2011-01-01,2019-10-28
Arkansas state representative,David Fielding,Q5233637,2011-01-01,
Arkansas state representative,Matthew Shepherd,Q6791218,2011-01-01,
Arkansas state representative,Bob Ballinger,Q16164110,2013,2019
Arkansas state representative,Terry Rice,Q16186443,2013,2015-01
Arkansas state representative,Lane Jean,Q16192774,2013-01-01,
Arkansas state representative,Mike Holcomb,Q16729870,2013-01-01,
Arkansas state representative,David Hillman,Q16729833,2013-10-14,
Arkansas state representative,Dan Sullivan,Q109228915,2015,2021
Arkansas state representative,Mathew Pitsch,Q19818406,2015-01,2019-01-14
Arkansas state representative,James Sturch,Q20643217,2015-01,2019-01
Arkansas state representative,Clarke Tucker,Q27662996,2015-01,2019-01
Arkansas state representative,DeAnn Vaught,Q20022464,2015-01-01,
Arkansas state representative,Sonia Eubanks Barker,Q98924500,2017,
Arkansas state representative,Danny Watson,Q29453197,2017-01-01,
Arkansas state representative,Carol Dalby,Q78365066,2017-01-01,
Arkansas state representative,Mark McElroy,Q19896138,2021-01,
Arkansas state senator,Mike Beebe,Q361460,1983-01-03,2003-01-03
Arkansas state senator,Mike Ross,Q715362,1991,2000
Arkansas state senator,David Johnson,Q16730345,2008,
Arkansas state senator,Larry Teague,Q16886050,2009-01,2013-01-14
Arkansas state senator,Cecile Bledsoe,Q5056387,2009-01-12,2013-01
Arkansas state senator,Joyce Elliott,Q6297471,2009-01-12,
Arkansas state senator,Bill Sample,Q16107497,2011,
Arkansas state senator,Missy Irvin,Q16213569,2011,
Arkansas state senator,Linda Chesterfield,Q16727985,2011-01,2013-01-14
Arkansas state senator,Stephanie Flowers,Q16729027,2011-01,2013-01-14
Arkansas state senator,Jonathan Dismang,Q16208748,2011-01-10,2013-01-15
Arkansas state senator,Jason Rapert,Q16214143,2011-01-10,2013-01-15
Arkansas state senator,Jane English,Q16105324,2013,
Arkansas state senator,Gary Stubblefield,Q16150580,2013,
Arkansas state senator,Cecile Bledsoe,Q5056387,2013,
Arkansas state senator,Alan Clark,Q15378814,2013-01,
Arkansas state senator,Jim Hendren,Q16195112,2013-01,
Arkansas state senator,Ron Caldwell,Q107462639,2013-01-01,
Arkansas state senator,"Jimmy Hickey, Jr.",Q16196505,2013-01-14,
Arkansas state senator,Bart Hester,Q16216591,2013-01-14,
Arkansas state senator,Linda Chesterfield,Q16727985,2013-01-14,
Arkansas state senator,Stephanie Flowers,Q16729027,2013-01-14,
Arkansas state senator,Larry Teague,Q16886050,2013-01-14,
Arkansas state senator,Keith Ingram,Q16186717,2013-01-15,
Arkansas state senator,Jonathan Dismang,Q16208748,2013-01-15,
Arkansas state senator,Jason Rapert,Q16214143,2013-01-15,
Arkansas state senator,Terry Rice,Q16186443,2015-01,
Arkansas state senator,Linda Collins-Smith,Q16241139,2015-01,2019-01
Arkansas state senator,Scott Flippo,Q17305924,2015-01,
Arkansas state senator,Trent Garner,Q108667116,2017,
Arkansas state senator,Breanne Davis,Q108649610,2018-06-19,
Arkansas state senator,Ricky Hill,Q109282551,2018-06-19,
Arkansas state senator,Bob Ballinger,Q16164110,2019,
Arkansas state senator,Kim Hammer,Q16192734,2019,
Arkansas state senator,Greg Leding,Q16217413,2019-01,
Arkansas state senator,James Sturch,Q20643217,2019-01,
Arkansas state senator,Mathew Pitsch,Q19818406,2019-01-14,
Arkansas state senator,Dan Sullivan,Q109228915,2021-01-11,
Arkansas state senator,Ben Gilmore,Q110529618,2021-01-11,
Arkansas state senator,Clarke Tucker,Q27662996,2021-01-11,
